city_id,clouds.all,dt,dt_iso,main.humidity,main.pressure,main.temp,main.temp_max,main.temp_min,rain.1h,rain.24h,rain.3h,wind.deg,wind.speed,weather.description,weather.icon,weather.id,weather.main
2964574,75,1514764800,2018-01-01 00:00:00 +0000 UTC,80,990,277.15,277.15,277.15,,,,240,11,broken clouds,04n,803,Clouds
2964574,75,1514768400,2018-01-01 01:00:00 +0000 UTC,80,990,277.58,278.15,277.15,,,,240,13,light rain,10n,500,Rain
2964574,40,1514772000,2018-01-01 02:00:00 +0000 UTC,86,990,277.15,277.15,277.15,,,,240,10,scattered clouds,03n,802,Clouds
2964574,40,1514775600,2018-01-01 03:00:00 +0000 UTC,80,990,277.58,278.15,277.15,,,,250,12,light intensity shower rain,09n,520,Rain
2964574,40,1514779200,2018-01-01 04:00:00 +0000 UTC,80,990,277.58,278.15,277.15,,,,240,9,scattered clouds,03n,802,Clouds
2964574,75,1514782800,2018-01-01 05:00:00 +0000 UTC,80,989,278.15,278.15,278.15,,,,240,10,broken clouds,04n,803,Clouds
2964574,75,1514786400,2018-01-01 06:00:00 +0000 UTC,80,990,278.15,278.15,278.15,,,,230,7,broken clouds,04n,803,Clouds
2964574,75,1514790000,2018-01-01 07:00:00 +0000 UTC,80,990,277.58,278.15,277.15,,,,230,6,broken clouds,04n,803,Clouds
2964574,75,1514793600,2018-01-01 08:00:00 +0000 UTC,86,991,277.15,277.15,277.15,,,,230,6,broken clouds,04n,803,Clouds
2964574,75,1514797200,2018-01-01 09:00:00 +0000 UTC,86,991,277.15,277.15,277.15,,,,240,6,broken clouds,04n,803,Clouds
2964574,40,1514800800,2018-01-01 10:00:00 +0000 UTC,80,992,277.58,278.15,277.15,,,,240,8,scattered clouds,03d,802,Clouds
2964574,75,1514804400,2018-01-01 11:00:00 +0000 UTC,81,992,278.58,279.15,278.15,,,,250,10,broken clouds,04d,803,Clouds
2964574,75,1514808000,2018-01-01 12:00:00 +0000 UTC,75,993,279.58,280.15,279.15,,,,260,13,broken clouds,04d,803,Clouds
2964574,75,1514811600,2018-01-01 13:00:00 +0000 UTC,81,994,280.15,280.15,280.15,,,,280,13,light intensity shower rain,09d,520,Rain
2964574,75,1514815200,2018-01-01 14:00:00 +0000 UTC,87,996,280.28,281.15,279.15,,,,280,13,light intensity shower rain,09d,520,Rain
2964574,40,1514818800,2018-01-01 15:00:00 +0000 UTC,81,998,280.15,280.15,280.15,,,,280,9,light intensity shower rain,09d,520,Rain
2964574,75,1514822400,2018-01-01 16:00:00 +0000 UTC,81,999,280.15,280.15,280.15,,,,280,11,broken clouds,04d,803,Clouds
2964574,20,1514826000,2018-01-01 17:00:00 +0000 UTC,81,1001,279.15,279.15,279.15,,,,280,9,few clouds,02n,801,Clouds
2964574,20,1514829600,2018-01-01 18:00:00 +0000 UTC,86,1003,278.72,279.15,278.15,,,,280,7,few clouds,02n,801,Clouds
2964574,20,1514833200,2018-01-01 19:00:00 +0000 UTC,86,1005,278.15,278.15,278.15,,,,260,6,few clouds,02n,801,Clouds
2964574,40,1514836800,2018-01-01 20:00:00 +0000 UTC,80,1006,278.15,278.15,278.15,,,,270,7,scattered clouds,03n,802,Clouds
2964574,40,1514840400,2018-01-01 21:00:00 +0000 UTC,75,1007,278.15,278.15,278.15,,,,260,7,scattered clouds,03n,802,Clouds
2964574,40,1514844000,2018-01-01 22:00:00 +0000 UTC,80,1007,277.15,277.15,277.15,,,,260,8,scattered clouds,03n,802,Clouds
2964574,40,1514847600,2018-01-01 23:00:00 +0000 UTC,100,1008,276.15,276.15,276.15,,,,260,7,scattered clouds,03n,802,Clouds
2964574,40,1514851200,2018-01-02 00:00:00 +0000 UTC,100,1008,276.72,277.15,276.15,,,,250,6,scattered clouds,03n,802,Clouds
2964574,75,1514854800,2018-01-02 01:00:00 +0000 UTC,100,1008,276.58,277.15,276.15,,,,250,5,broken clouds,04n,803,Clouds
2964574,75,1514858400,2018-01-02 02:00:00 +0000 UTC,100,1008,277.15,277.15,277.15,,,,240,5,broken clouds,04n,803,Clouds
2964574,75,1514862000,2018-01-02 03:00:00 +0000 UTC,100,1007,277.72,278.15,277.15,,,,210,3,broken clouds,04n,803,Clouds
2964574,75,1514865600,2018-01-02 04:00:00 +0000 UTC,100,1006,277.72,278.15,277.15,,,,160,2,broken clouds,04n,803,Clouds
2964574,75,1514869200,2018-01-02 05:00:00 +0000 UTC,75,1005,278.72,279.15,278.15,,,,150,4,broken clouds,04n,803,Clouds
2964574,75,1514872800,2018-01-02 06:00:00 +0000 UTC,75,1003,279.28,280.15,278.15,,,,150,4,light rain,10n,500,Rain
2964574,75,1514876400,2018-01-02 07:00:00 +0000 UTC,87,1002,279.72,280.15,279.15,,,,160,4,moderate rain,10n,501,Rain
2964574,75,1514880000,2018-01-02 08:00:00 +0000 UTC,93,999,279.72,280.15,279.15,,,,150,6,light rain,10n,500,Rain
2964574,75,1514883600,2018-01-02 09:00:00 +0000 UTC,87,998,281.15,281.15,281.15,,,,180,5,light rain,10n,500,Rain
2964574,75,1514887200,2018-01-02 10:00:00 +0000 UTC,87,997,282.15,282.15,282.15,,,,220,10,light rain,10d,500,Rain
2964574,40,1514890800,2018-01-02 11:00:00 +0000 UTC,87,997,282.15,282.15,282.15,,,,240,9,scattered clouds,03d,802,Clouds
2964574,75,1514894400,2018-01-02 12:00:00 +0000 UTC,81,997,282.64,283.15,282.15,,,,250,10,broken clouds,04d,803,Clouds
2964574,75,1514898000,2018-01-02 13:00:00 +0000 UTC,76,997,282.64,283.15,282.15,,,,250,11,broken clouds,04d,803,Clouds
2964574,75,1514901600,2018-01-02 14:00:00 +0000 UTC,76,996,282.64,283.15,282.15,,,,250,9,proximity shower rain,09d,521,Rain
2964574,75,1514905200,2018-01-02 15:00:00 +0000 UTC,81,995,282.15,282.15,282.15,,,,230,9,light rain,10d,500,Rain
2964574,75,1514908800,2018-01-02 16:00:00 +0000 UTC,93,993,281.15,281.15,281.15,,,,220,7,light rain,10d,500,Rain
2964574,75,1514912400,2018-01-02 17:00:00 +0000 UTC,93,990,281.15,281.15,281.15,,,,190,6,light rain,10n,500,Rain
2964574,75,1514916000,2018-01-02 18:00:00 +0000 UTC,93,987,281.15,281.15,281.15,,,,150,5,light rain,10n,500,Rain
2964574,75,1514919600,2018-01-02 19:00:00 +0000 UTC,81,982,283.58,284.15,283.15,,,,210,10,light intensity drizzle,09n,300,Drizzle
2964574,75,1514923200,2018-01-02 20:00:00 +0000 UTC,76,982,283.15,283.15,283.15,,,,250,15,light intensity shower rain,09n,520,Rain
2964574,75,1514926800,2018-01-02 21:00:00 +0000 UTC,70,982,281.58,282.15,281.15,,,,250,17,broken clouds,04n,803,Clouds
2964574,75,1514930400,2018-01-02 22:00:00 +0000 UTC,75,982,281.15,281.15,281.15,,,,260,15,light intensity shower rain,09n,520,Rain
2964574,75,1514934000,2018-01-02 23:00:00 +0000 UTC,87,982,279.15,279.15,279.15,,,,260,14,light intensity shower rain,09n,520,Rain
2964574,75,1514937600,2018-01-03 00:00:00 +0000 UTC,86,984,278.15,278.15,278.15,,,,250,12,shower rain,09n,521,Rain
2964574,75,1514941200,2018-01-03 01:00:00 +0000 UTC,80,984,278.15,278.15,278.15,,,,250,11,broken clouds,04n,803,Clouds
2964574,40,1514944800,2018-01-03 02:00:00 +0000 UTC,80,984,278.15,278.15,278.15,,,,250,12,light intensity shower rain,09n,520,Rain
2964574,40,1514948400,2018-01-03 03:00:00 +0000 UTC,81,985,278.58,279.15,278.15,,,,250,13,scattered clouds,03n,802,Clouds
2964574,40,1514952000,2018-01-03 04:00:00 +0000 UTC,86,986,278.72,279.15,278.15,,,,270,15,light intensity shower rain,09n,520,Rain
2964574,40,1514955600,2018-01-03 05:00:00 +0000 UTC,86,987,278.15,278.15,278.15,,,,260,13,light intensity shower rain,09n,520,Rain
2964574,40,1514959200,2018-01-03 06:00:00 +0000 UTC,81,989,278.58,279.15,278.15,,,,250,10,scattered clouds,03n,802,Clouds
2964574,40,1514962800,2018-01-03 07:00:00 +0000 UTC,87,989,279.15,279.15,279.15,,,,250,10,shower rain,09n,521,Rain
2964574,75,1514966400,2018-01-03 08:00:00 +0000 UTC,75,990,279.58,280.15,279.15,,,,260,15,broken clouds,04n,803,Clouds
2964574,75,1514970000,2018-01-03 09:00:00 +0000 UTC,81,992,279.64,280.15,279.15,,,,250,11,light intensity shower rain,09n,520,Rain
2964574,20,1514973600,2018-01-03 10:00:00 +0000 UTC,75,993,279.64,280.15,279.15,,,,250,13,few clouds,02d,801,Clouds
2964574,20,1514977200,2018-01-03 11:00:00 +0000 UTC,81,994,279.64,280.15,279.15,,,,260,14,light intensity shower rain,09d,520,Rain
2964574,20,1514980800,2018-01-03 12:00:00 +0000 UTC,81,995,279.64,280.15,279.15,,,,250,11,light intensity shower rain,09d,520,Rain
2964574,40,1514984400,2018-01-03 13:00:00 +0000 UTC,87,995,280.15,280.15,280.15,,,,250,12,light intensity shower rain,09d,520,Rain
2964574,75,1514988000,2018-01-03 14:00:00 +0000 UTC,87,996,280.66,281.15,280.15,,,,250,11,proximity shower rain,09d,521,Rain
2964574,40,1514991600,2018-01-03 15:00:00 +0000 UTC,75,995,280.64,281.15,280.15,,,,250,13,light intensity shower rain,09d,520,Rain
2964574,75,1514995200,2018-01-03 16:00:00 +0000 UTC,75,995,281.15,281.15,281.15,,,,250,13,broken clouds,04d,803,Clouds
2964574,75,1514998800,2018-01-03 17:00:00 +0000 UTC,75,995,281.15,281.15,281.15,,,,250,13,broken clouds,04n,803,Clouds
2964574,75,1515002400,2018-01-03 18:00:00 +0000 UTC,75,996,281.15,281.15,281.15,,,,250,12,broken clouds,04n,803,Clouds
2964574,75,1515006000,2018-01-03 19:00:00 +0000 UTC,81,996,280.15,280.15,280.15,,,,250,13,broken clouds,04n,803,Clouds
2964574,75,1515009600,2018-01-03 20:00:00 +0000 UTC,81,996,280.15,280.15,280.15,,,,260,11,broken clouds,04n,803,Clouds
2964574,40,1515013200,2018-01-03 21:00:00 +0000 UTC,81,996,280.15,280.15,280.15,,,,250,11,scattered clouds,03n,802,Clouds
2964574,40,1515016800,2018-01-03 22:00:00 +0000 UTC,75,996,280.15,280.15,280.15,,,,250,10,scattered clouds,03n,802,Clouds
2964574,40,1515020400,2018-01-03 23:00:00 +0000 UTC,81,996,279.15,279.15,279.15,,,,240,8,scattered clouds,03n,802,Clouds
2964574,40,1515024000,2018-01-04 00:00:00 +0000 UTC,81,995,279.15,279.15,279.15,,,,230,6,scattered clouds,03n,802,Clouds
2964574,75,1515027600,2018-01-04 01:00:00 +0000 UTC,87,995,279.15,279.15,279.15,,,,230,6,broken clouds,04n,803,Clouds
2964574,75,1515031200,2018-01-04 02:00:00 +0000 UTC,81,994,279.15,279.15,279.15,,,,230,4,broken clouds,04n,803,Clouds
2964574,75,1515034800,2018-01-04 03:00:00 +0000 UTC,86,993,278.15,278.15,278.15,,,,210,4,moderate rain,10n,501,Rain
2964574,75,1515038400,2018-01-04 04:00:00 +0000 UTC,93,992,277.15,277.15,277.15,,,,0,1,moderate rain,10n,501,Rain
2964574,75,1515042000,2018-01-04 05:00:00 +0000 UTC,93,990,277.15,277.15,277.15,,,,140,6,moderate rain,10n,501,Rain
2964574,75,1515045600,2018-01-04 06:00:00 +0000 UTC,100,987,277.15,277.15,277.15,,,,130,8,rain and drizzle,09n,311,Drizzle
2964574,75,1515049200,2018-01-04 07:00:00 +0000 UTC,93,985,278.15,278.15,278.15,,,,150,10,rain and drizzle,09n,311,Drizzle
2964574,75,1515052800,2018-01-04 08:00:00 +0000 UTC,93,984,280.85,282.15,279.15,,,,150,5,broken clouds,04n,803,Clouds
2964574,75,1515056400,2018-01-04 09:00:00 +0000 UTC,87,982,282.66,283.15,282.15,,,,220,5,broken clouds,04n,803,Clouds
2964574,75,1515060000,2018-01-04 10:00:00 +0000 UTC,87,982,282.15,282.15,282.15,,,,240,7,broken clouds,04d,803,Clouds
2964574,75,1515063600,2018-01-04 11:00:00 +0000 UTC,93,983,280.64,281.15,280.15,,,,250,10,light rain,10d,500,Rain
2964574,40,1515067200,2018-01-04 12:00:00 +0000 UTC,80,986,278.15,278.15,278.15,,,,290,14,scattered clouds,03d,802,Clouds
2964574,75,1515070800,2018-01-04 13:00:00 +0000 UTC,86,989,278.15,278.15,278.15,,,,280,11,light intensity drizzle,09d,300,Drizzle
2964574,40,1515074400,2018-01-04 14:00:00 +0000 UTC,81,989,279.15,279.15,279.15,,,,280,13,scattered clouds,03d,802,Clouds
2964574,75,1515078000,2018-01-04 15:00:00 +0000 UTC,81,991,279.15,279.15,279.15,,,,280,11,broken clouds,04d,803,Clouds
2964574,20,1515081600,2018-01-04 16:00:00 +0000 UTC,75,991,279.15,279.15,279.15,,,,270,9,few clouds,02d,801,Clouds
2964574,40,1515085200,2018-01-04 17:00:00 +0000 UTC,75,991,278.58,279.15,278.15,,,,250,7,scattered clouds,03n,802,Clouds
2964574,75,1515088800,2018-01-04 18:00:00 +0000 UTC,86,991,278.15,278.15,278.15,,,,250,7,broken clouds,04n,803,Clouds
2964574,75,1515092400,2018-01-04 19:00:00 +0000 UTC,86,990,278.15,278.15,278.15,,,,260,9,broken clouds,04n,803,Clouds
2964574,75,1515096000,2018-01-04 20:00:00 +0000 UTC,80,991,278.15,278.15,278.15,,,,220,3,broken clouds,04n,803,Clouds
2964574,75,1515099600,2018-01-04 21:00:00 +0000 UTC,80,991,277.58,278.15,277.15,,,,230,4,broken clouds,04n,803,Clouds
2964574,40,1515103200,2018-01-04 22:00:00 +0000 UTC,86,991,277.15,277.15,277.15,,,,240,4,scattered clouds,03n,802,Clouds
2964574,75,1515106800,2018-01-04 23:00:00 +0000 UTC,80,991,277.58,278.15,277.15,,,,220,4,broken clouds,04n,803,Clouds
2964574,75,1515110400,2018-01-05 00:00:00 +0000 UTC,86,990,277.15,277.15,277.15,,,,220,3,broken clouds,04n,803,Clouds
2964574,75,1515114000,2018-01-05 01:00:00 +0000 UTC,86,990,277.15,277.15,277.15,,,,230,2,broken clouds,04n,803,Clouds
2964574,75,1515117600,2018-01-05 02:00:00 +0000 UTC,86,989,277.15,277.15,277.15,,,,270,2,broken clouds,04n,803,Clouds
2964574,75,1515121200,2018-01-05 03:00:00 +0000 UTC,86,989,277.15,277.15,277.15,,,,260,3,broken clouds,04n,803,Clouds
2964574,75,1515124800,2018-01-05 04:00:00 +0000 UTC,93,988,276.15,276.15,276.15,,,,270,3,broken clouds,04n,803,Clouds
2964574,75,1515128400,2018-01-05 05:00:00 +0000 UTC,93,988,275.15,275.15,275.15,,,,280,3,broken clouds,04n,803,Clouds
2964574,75,1515132000,2018-01-05 06:00:00 +0000 UTC,93,989,275.15,275.15,275.15,,,,270,3,broken clouds,04n,803,Clouds
2964574,20,1515135600,2018-01-05 07:00:00 +0000 UTC,93,989,275.15,275.15,275.15,,,,270,4,few clouds,02n,801,Clouds
2964574,40,1515139200,2018-01-05 08:00:00 +0000 UTC,93,989,275.15,275.15,275.15,,,,260,4,scattered clouds,03n,802,Clouds
2964574,75,1515142800,2018-01-05 09:00:00 +0000 UTC,93,990,275.15,275.15,275.15,,,,250,4,broken clouds,04n,803,Clouds
2964574,75,1515146400,2018-01-05 10:00:00 +0000 UTC,93,990,275.15,275.15,275.15,,,,240,4,broken clouds,04d,803,Clouds
2964574,75,1515150000,2018-01-05 11:00:00 +0000 UTC,86,991,276.15,276.15,276.15,,,,250,4,broken clouds,04d,803,Clouds
2964574,75,1515153600,2018-01-05 12:00:00 +0000 UTC,86,991,277.16,278.15,276.15,,,,240,4,broken clouds,04d,803,Clouds
2964574,75,1515157200,2018-01-05 13:00:00 +0000 UTC,80,991,278.15,278.15,278.15,,,,230,4,broken clouds,04d,803,Clouds
2964574,75,1515160800,2018-01-05 14:00:00 +0000 UTC,70,991,279.64,280.15,279.15,,,,230,4,broken clouds,04d,803,Clouds
2964574,75,1515164400,2018-01-05 15:00:00 +0000 UTC,75,991,279.15,279.15,279.15,,,,230,5,broken clouds,04d,803,Clouds
2964574,40,1515168000,2018-01-05 16:00:00 +0000 UTC,80,992,278.15,278.15,278.15,,,,190,2,scattered clouds,03d,802,Clouds
2964574,40,1515171600,2018-01-05 17:00:00 +0000 UTC,80,992,278.15,278.15,278.15,,,,200,2,scattered clouds,03n,802,Clouds
2964574,40,1515175200,2018-01-05 18:00:00 +0000 UTC,80,993,277.15,277.15,277.15,,,,210,3,scattered clouds,03n,802,Clouds
2964574,75,1515178800,2018-01-05 19:00:00 +0000 UTC,80,994,277.15,277.15,277.15,,,,170,2,broken clouds,04n,803,Clouds
2964574,75,1515182400,2018-01-05 20:00:00 +0000 UTC,86,995,276.72,277.15,276.15,,,,150,3,broken clouds,04n,803,Clouds
2964574,75,1515186000,2018-01-05 21:00:00 +0000 UTC,100,996,275.85,277.15,274.15,,,,140,3,broken clouds,04n,803,Clouds
2964574,0,1515189600,2018-01-05 22:00:00 +0000 UTC,100,997,275.41,277.15,273.15,,,,140,2,Sky is Clear,01n,800,Clear
2964574,75,1515193200,2018-01-05 23:00:00 +0000 UTC,100,999,273.85,275.15,272.15,,,,360,0,broken clouds,04n,803,Clouds
2964574,75,1515196800,2018-01-06 00:00:00 +0000 UTC,100,1000,274.28,275.15,273.15,,,,100,2,broken clouds,04n,803,Clouds
2964574,75,1515200400,2018-01-06 01:00:00 +0000 UTC,100,1001,273.72,274.15,273.15,,,,20,2,broken clouds,04n,803,Clouds
2964574,75,1515204000,2018-01-06 02:00:00 +0000 UTC,100,1002,273.28,274.15,272.15,,,,40,3,broken clouds,04n,803,Clouds
2964574,75,1515207600,2018-01-06 03:00:00 +0000 UTC,93,1003,275.02,276.15,274.15,,,,60,4,broken clouds,04n,803,Clouds
2964574,40,1515211200,2018-01-06 04:00:00 +0000 UTC,86,1005,276.02,277.15,275.15,,,,50,5,scattered clouds,03n,802,Clouds
2964574,75,1515214800,2018-01-06 05:00:00 +0000 UTC,80,1006,277.02,278.15,276.15,,,,60,6,broken clouds,04n,803,Clouds
2964574,75,1515218400,2018-01-06 06:00:00 +0000 UTC,75,1007,278.02,279.15,277.15,,,,50,7,broken clouds,04n,803,Clouds
2964574,75,1515222000,2018-01-06 07:00:00 +0000 UTC,75,1009,278.15,278.15,278.15,,,,50,7,broken clouds,04n,803,Clouds
2964574,75,1515225600,2018-01-06 08:00:00 +0000 UTC,80,1010,278.72,279.15,278.15,,,,50,8,broken clouds,04n,803,Clouds
2964574,75,1515229200,2018-01-06 09:00:00 +0000 UTC,75,1012,278.72,279.15,278.15,,,,50,8,broken clouds,04n,803,Clouds
2964574,75,1515232800,2018-01-06 10:00:00 +0000 UTC,75,1013,278.72,279.15,278.15,,,,50,8,broken clouds,04d,803,Clouds
2964574,75,1515236400,2018-01-06 11:00:00 +0000 UTC,75,1015,279.15,279.15,279.15,,,,60,8,broken clouds,04d,803,Clouds
2964574,75,1515240000,2018-01-06 12:00:00 +0000 UTC,70,1016,279.15,279.15,279.15,,,,60,10,broken clouds,04d,803,Clouds
2964574,75,1515243600,2018-01-06 13:00:00 +0000 UTC,75,1017,279.15,279.15,279.15,,,,50,9,light intensity shower rain,09d,520,Rain
2964574,40,1515247200,2018-01-06 14:00:00 +0000 UTC,100,1017,279.15,279.15,279.15,,,,60,9,proximity shower rain,09d,521,Rain
2964574,75,1515250800,2018-01-06 15:00:00 +0000 UTC,100,1019,278.72,279.15,278.15,,,,50,10,broken clouds,04d,803,Clouds
2964574,75,1515254400,2018-01-06 16:00:00 +0000 UTC,100,1020,278.15,278.15,278.15,,,,50,7,broken clouds,04d,803,Clouds
2964574,75,1515258000,2018-01-06 17:00:00 +0000 UTC,69,1021,277.72,278.15,277.15,,,,50,7,broken clouds,04n,803,Clouds
2964574,75,1515261600,2018-01-06 18:00:00 +0000 UTC,100,1022,278.15,278.15,278.15,,,,60,7,broken clouds,04n,803,Clouds
2964574,75,1515265200,2018-01-06 19:00:00 +0000 UTC,100,1023,278.15,278.15,278.15,,,,60,6,light intensity shower rain,09n,520,Rain
2964574,75,1515268800,2018-01-06 20:00:00 +0000 UTC,100,1024,277.72,278.15,277.15,,,,70,7,broken clouds,04n,803,Clouds
2964574,75,1515272400,2018-01-06 21:00:00 +0000 UTC,100,1025,277.15,277.15,277.15,,,,60,5,broken clouds,04n,803,Clouds
2964574,40,1515276000,2018-01-06 22:00:00 +0000 UTC,100,1026,276.72,277.15,276.15,,,,60,4,scattered clouds,03n,802,Clouds
2964574,20,1515279600,2018-01-06 23:00:00 +0000 UTC,100,1026,276.72,277.15,276.15,,,,50,5,few clouds,02n,801,Clouds
2964574,20,1515283200,2018-01-07 00:00:00 +0000 UTC,100,1027,276.15,276.15,276.15,,,,60,5,few clouds,02n,801,Clouds
2964574,40,1515286800,2018-01-07 01:00:00 +0000 UTC,100,1027,276.15,276.15,276.15,,,,50,4,light intensity shower rain,09n,520,Rain
2964574,40,1515290400,2018-01-07 02:00:00 +0000 UTC,86,1028,276.15,276.15,276.15,,,,40,4,scattered clouds,03n,802,Clouds
2964574,40,1515294000,2018-01-07 03:00:00 +0000 UTC,86,1028,276.15,276.15,276.15,,,,50,4,scattered clouds,03n,802,Clouds
2964574,20,1515297600,2018-01-07 04:00:00 +0000 UTC,100,1028,275.15,275.15,275.15,,,,70,3,few clouds,02n,801,Clouds
2964574,20,1515301200,2018-01-07 05:00:00 +0000 UTC,100,1029,274.15,274.15,274.15,,,,80,3,few clouds,02n,801,Clouds
2964574,40,1515304800,2018-01-07 06:00:00 +0000 UTC,100,1029,273.45,275.15,272.15,,,,80,3,scattered clouds,03n,802,Clouds
2964574,40,1515308400,2018-01-07 07:00:00 +0000 UTC,80,1029,273.45,275.15,272.15,,,,80,5,scattered clouds,03n,802,Clouds
2964574,40,1515312000,2018-01-07 08:00:00 +0000 UTC,100,1030,273.75,277.15,271.15,,,,80,4,scattered clouds,03n,802,Clouds
2964574,75,1515315600,2018-01-07 09:00:00 +0000 UTC,69,1031,274.32,277.15,272.15,,,,90,5,broken clouds,04n,803,Clouds
2964574,75,1515319200,2018-01-07 10:00:00 +0000 UTC,65,1031,274.75,278.15,272.15,,,,90,5,broken clouds,04d,803,Clouds
2964574,75,1515322800,2018-01-07 11:00:00 +0000 UTC,100,1031,278.15,278.15,278.15,,,,100,5,broken clouds,04d,803,Clouds
2964574,75,1515326400,2018-01-07 12:00:00 +0000 UTC,60,1031,278.58,279.15,278.15,,,,110,6,broken clouds,04d,803,Clouds
2964574,75,1515330000,2018-01-07 13:00:00 +0000 UTC,100,1030,278.58,279.15,278.15,,,,100,6,broken clouds,04d,803,Clouds
2964574,75,1515333600,2018-01-07 14:00:00 +0000 UTC,60,1030,279.15,279.15,279.15,,,,100,6,broken clouds,04d,803,Clouds
2964574,40,1515337200,2018-01-07 15:00:00 +0000 UTC,65,1030,278.15,278.15,278.15,,,,110,6,scattered clouds,03d,802,Clouds
2964574,75,1515340800,2018-01-07 16:00:00 +0000 UTC,100,1029,277.72,278.15,277.15,,,,90,6,broken clouds,04d,803,Clouds
2964574,75,1515344400,2018-01-07 17:00:00 +0000 UTC,64,1029,276.72,277.15,276.15,,,,90,6,broken clouds,04n,803,Clouds
2964574,75,1515348000,2018-01-07 18:00:00 +0000 UTC,74,1028,275.72,276.15,275.15,,,,90,6,broken clouds,04n,803,Clouds
2964574,75,1515351600,2018-01-07 19:00:00 +0000 UTC,80,1029,274.15,274.15,274.15,,,,100,4,broken clouds,04n,803,Clouds
2964574,75,1515355200,2018-01-07 20:00:00 +0000 UTC,69,1028,275.15,275.15,275.15,,,,110,4,broken clouds,04n,803,Clouds
2964574,75,1515358800,2018-01-07 21:00:00 +0000 UTC,64,1028,275.15,275.15,275.15,,,,100,5,broken clouds,04n,803,Clouds
2964574,40,1515362400,2018-01-07 22:00:00 +0000 UTC,69,1028,274.72,275.15,274.15,,,,100,5,scattered clouds,03n,802,Clouds
2964574,40,1515366000,2018-01-07 23:00:00 +0000 UTC,64,1028,275.15,275.15,275.15,,,,110,5,scattered clouds,03n,802,Clouds
2964574,40,1515369600,2018-01-08 00:00:00 +0000 UTC,100,1027,273.72,274.15,273.15,,,,100,4,scattered clouds,03n,802,Clouds
2964574,40,1515373200,2018-01-08 01:00:00 +0000 UTC,100,1026,274.28,275.15,273.15,,,,100,4,scattered clouds,03n,802,Clouds
2964574,40,1515376800,2018-01-08 02:00:00 +0000 UTC,86,1026,273.41,275.15,271.15,,,,100,4,scattered clouds,03n,802,Clouds
2964574,40,1515380400,2018-01-08 03:00:00 +0000 UTC,79,1026,272.85,274.15,271.15,,,,100,5,scattered clouds,03n,802,Clouds
2964574,40,1515384000,2018-01-08 04:00:00 +0000 UTC,79,1025,272.85,274.15,271.15,,,,100,4,scattered clouds,03n,802,Clouds
2964574,40,1515387600,2018-01-08 05:00:00 +0000 UTC,74,1024,272.72,273.15,272.15,,,,100,4,scattered clouds,03n,802,Clouds
2964574,40,1515391200,2018-01-08 06:00:00 +0000 UTC,79,1024,272.28,273.15,271.15,,,,100,3,scattered clouds,03n,802,Clouds
2964574,40,1515394800,2018-01-08 07:00:00 +0000 UTC,79,1023,272.28,273.15,271.15,,,,90,3,scattered clouds,03n,802,Clouds
2964574,40,1515398400,2018-01-08 08:00:00 +0000 UTC,74,1023,273.28,274.15,272.15,,,,100,3,scattered clouds,03n,802,Clouds
2964574,0,1515402000,2018-01-08 09:00:00 +0000 UTC,74,1023,272.66,273.15,272.15,,,,90,3,Sky is Clear,01n,800,Clear
2964574,0,1515405600,2018-01-08 10:00:00 +0000 UTC,80,1022,273.67,275.15,272.15,,,,100,4,Sky is Clear,01d,800,Clear
2964574,40,1515409200,2018-01-08 11:00:00 +0000 UTC,69,1022,276.15,276.15,276.15,,,,100,5,scattered clouds,03d,802,Clouds
2964574,20,1515412800,2018-01-08 12:00:00 +0000 UTC,56,1021,278.15,278.15,278.15,,,,130,6,few clouds,02d,801,Clouds
2964574,20,1515416400,2018-01-08 13:00:00 +0000 UTC,60,1020,278.15,278.15,278.15,,,,140,6,few clouds,02d,801,Clouds
2964574,40,1515420000,2018-01-08 14:00:00 +0000 UTC,100,1019,278.15,278.15,278.15,,,,130,6,scattered clouds,03d,802,Clouds
2964574,40,1515423600,2018-01-08 15:00:00 +0000 UTC,100,1018,277.64,278.15,277.15,,,,150,7,scattered clouds,03d,802,Clouds
2964574,75,1515427200,2018-01-08 16:00:00 +0000 UTC,100,1017,276.64,277.15,276.15,,,,160,5,broken clouds,04d,803,Clouds
2964574,75,1515430800,2018-01-08 17:00:00 +0000 UTC,100,1017,276.64,277.15,276.15,,,,150,5,broken clouds,04d,803,Clouds
2964574,75,1515434400,2018-01-08 18:00:00 +0000 UTC,80,1016,276.02,277.15,275.15,,,,150,5,broken clouds,04n,803,Clouds
2964574,75,1515438000,2018-01-08 19:00:00 +0000 UTC,80,1015,276.58,277.15,276.15,,,,140,7,broken clouds,04n,803,Clouds
2964574,75,1515441600,2018-01-08 20:00:00 +0000 UTC,80,1015,276.58,277.15,276.15,,,,140,6,broken clouds,04n,803,Clouds
2964574,75,1515445200,2018-01-08 21:00:00 +0000 UTC,86,1014,276.58,277.15,276.15,,,,140,8,broken clouds,04n,803,Clouds
2964574,75,1515448800,2018-01-08 22:00:00 +0000 UTC,86,1012,276.58,277.15,276.15,,,,140,8,broken clouds,04n,803,Clouds
2964574,75,1515452400,2018-01-08 23:00:00 +0000 UTC,86,1011,276.58,277.15,276.15,,,,140,10,broken clouds,04n,803,Clouds
2964574,75,1515456000,2018-01-09 00:00:00 +0000 UTC,93,1010,276.58,277.15,276.15,,,,150,8,broken clouds,04n,803,Clouds
